************************************************
 ***********************************************
           Epsoc_phonon_along_Z
************************************************
************************************************
 Hamiltonian: H = H_k + \lambda * X1 * i sigma_y J^x + X2 * i sigma_x J^y

 ####################################
 #####  Monte Carlo parameter  #####
 ####################################
 nbin  =               5
 measurements in one_bin              2
 warmup  =              10
 meas_interval  =               1
 meas_timerange  =               0
 total_iterations  =              20
 number of mpi_blocks  =               1
 number of cores per block  =               1
 global update is used

####################################
 #######  Physical parameter  #######
####################################
 lattice_dimension =            2
 Lt    =            1000
 dtau  =    0.100000000000000
 Beta  = dtau*Lt =  100.000000000000000
 lambda, el-phonon coupling =    1.000000000000000
 omega   =    1.000000000000000
 M   =    1.000000000000000
 K   =    1.000000000000000
 U_eff = lam^2/omega^2   =    1.000000000000000
 disorder =    0.000000000000000
 filling  =    0.500000000000000
 N_up = N_down  =              64

List of observables, averages and errors
 Description: 
   e_PE = -U/2 * (n_up + n_down)^2 = -U/2*(n_up+n_down) - U*n_up*n_down
#--observables--#
  
Name            Index           Average             Error
BFx_BFy_k          51       -0.00048585        0.00032049
BFx_BFy_k          52        0.00177491        0.00038528
BFx_BFy_k          53       -0.00135658        0.00025338
BFx_BFy_k          54        0.00023105        0.00026744
BFx_BFy_k          55       -0.00103249        0.00045392
BFx_BFy_k          56        0.00030099        0.00035756
BFx_BFy_k          57       -0.00054227        0.00046631
BFx_BFy_k          58       -0.00031717        0.00028549
BFx_BFy_k          59       -0.00028248        0.00023318
BFx_BFy_k          60        0.00011475        0.00048215
BFx_BFy_k          61        0.00275599        0.00050556
BFx_BFy_k          62        0.00074253        0.00032043
BFx_BFy_k          63        0.00102712        0.00035045
BFx_BFy_k          64       -0.00163037        0.00036269
  
#-----------------------------------------------------------
BFy_BFy             1        0.27860836        0.02166069
BFy_BFy             2       -0.14195937        0.02723794
BFy_BFy             3        0.13683044        0.03638253
BFy_BFy             4       -0.12102476        0.03485955
BFy_BFy             5        0.13130632        0.03556953
BFy_BFy             6       -0.12102476        0.03485955
BFy_BFy             7        0.13683044        0.03638253
BFy_BFy             8       -0.14195937        0.02723794
BFy_BFy             9       -0.11507217        0.03878157
BFy_BFy            10        0.14183827        0.02795954
BFy_BFy            11       -0.15505657        0.03043452
BFy_BFy            12        0.13513356        0.03394258
BFy_BFy            13       -0.14697160        0.03609843
BFy_BFy            14        0.13193015        0.03191407
BFy_BFy            15       -0.14311080        0.02899875
BFy_BFy            16        0.11576190        0.03713475
BFy_BFy            17        0.13997250        0.03841031
BFy_BFy            18       -0.12966448        0.03590354
BFy_BFy            19        0.14135769        0.02802325
BFy_BFy            20       -0.15033624        0.02712217
BFy_BFy            21        0.14956117        0.02784922
BFy_BFy            22       -0.13434416        0.03291820
BFy_BFy            23        0.13373868        0.03323422
BFy_BFy            24       -0.12584226        0.03749402
BFy_BFy            25       -0.12284562        0.02892898
BFy_BFy            26        0.13680154        0.03170260
BFy_BFy            27       -0.11238598        0.03781346
BFy_BFy            28        0.12222545        0.04118794
BFy_BFy            29       -0.13357225        0.02812046
BFy_BFy            30        0.15056403        0.02882244
BFy_BFy            31       -0.14117724        0.03172734
BFy_BFy            32        0.15143635        0.02926859
BFy_BFy            33        0.14426190        0.03560110
BFy_BFy            34       -0.14778903        0.03216459
BFy_BFy            35        0.13330863        0.02672820
BFy_BFy            36       -0.15064302        0.03312347
BFy_BFy            37        0.10694634        0.03297162
BFy_BFy            38       -0.15064302        0.03312347
BFy_BFy            39        0.13330863        0.02672820
BFy_BFy            40       -0.14778903        0.03216459
BFy_BFy            41       -0.12284562        0.02892898
BFy_BFy            42        0.15143635        0.02926859
BFy_BFy            43       -0.14117724        0.03172734
BFy_BFy            44        0.15056403        0.02882244
BFy_BFy            45       -0.13357225        0.02812046
BFy_BFy            46        0.12222545        0.04118794
BFy_BFy            47       -0.11238598        0.03781346
BFy_BFy            48        0.13680154        0.03170260
BFy_BFy            49        0.13997250        0.03841031
BFy_BFy            50       -0.12584226        0.03749402
BFy_BFy            51        0.13373868        0.03323422
BFy_BFy            52       -0.13434416        0.03291820
BFy_BFy            53        0.14956117        0.02784922
BFy_BFy            54       -0.15033624        0.02712217
BFy_BFy            55        0.14135769        0.02802325
BFy_BFy            56       -0.12966448        0.03590354
BFy_BFy            57       -0.11507217        0.03878157
BFy_BFy            58        0.11576190        0.03713475
BFy_BFy            59       -0.14311080        0.02899875
BFy_BFy            60        0.13193015        0.03191407
BFy_BFy            61       -0.14697160        0.03609843
BFy_BFy            62        0.13513356        0.03394258
BFy_BFy            63       -0.15505657        0.03043452
